anio,ID,sede,facultad,carrera,prom_simp_x_ciclo,prom_pond_x_ciclo,cursos_x_ciclo,Promedio_Simple_Acumulado,Promedio_Ponderado_Acumulado,cursos_acumulados,No_Sede,Sede,No_Facultad,Facultad,No_Carrera,Carrera,No_curso,Nombre_Curso,Nota,Nota_Calculo_Prom,Creditos,No_ciclo,Nombre_Ciclo,Eje,No_pensum,No_jornada,No_seccion_fac,No_tip_examen,Tipo_Examen
19,18419,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,78.5,76.57,6,75.62999725341797,74.44000244140625,8,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,336,ESTRATEGIAS DE COMUNICACION LINGUISTICA (CFI),83,83.0,4,1901,Primer Ciclo 2019,,18001,1,25.0,1,1ra. convocatoria
19,18419,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,78.5,76.57,6,75.62999725341797,74.44000244140625,8,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,338,ESTRATEGIAS DE RAZONAMIENTO (CFI),78,78.0,4,1901,Primer Ciclo 2019,,18001,1,25.0,1,1ra. convocatoria
19,18419,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,78.5,76.57,6,75.62999725341797,74.44000244140625,8,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,312,INGLES 1,A,,0,1901,Primer Ciclo 2019,,18001,6,,5,Suficiencia
19,18419,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,78.5,76.57,6,75.62999725341797,74.44000244140625,8,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,314,INGLES 2,A,,0,1901,Primer Ciclo 2019,,18001,6,,5,Suficiencia
19,18419,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,78.5,76.57,6,75.62999725341797,74.44000244140625,8,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,316,INGLES 3,A,,0,1901,Primer Ciclo 2019,,18001,6,,5,Suficiencia
19,18419,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,78.5,76.57,6,75.62999725341797,74.44000244140625,8,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,318,INGLES 4,A,,0,1901,Primer Ciclo 2019,,18001,6,,5,Suficiencia
19,18419,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,78.5,76.57,6,75.62999725341797,74.44000244140625,8,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20976,INTRODUCCION A LA INGENIERIA EN INFORMATICA Y SISTEMAS,90,90.0,2,1901,Primer Ciclo 2019,,18001,1,2.0,1,1ra. convocatoria
19,18419,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,78.5,76.57,6,75.62999725341797,74.44000244140625,8,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20295,INTRODUCCIÓN A LA PROGRAMACIÓN,80,80.0,6,1901,Primer Ciclo 2019,QUIMICA (CIENCIAS BASICAS),18001,1,2.0,1,1ra. convocatoria
19,18419,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,78.5,76.57,6,75.62999725341797,74.44000244140625,8,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20700,MATEMATICA I,56,56.0,6,1901,Primer Ciclo 2019,MATEMATICA (CIENCIAS BASICAS),18001,1,5.0,1,1ra. convocatoria
19,18419,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,78.5,76.57,6,75.62999725341797,74.44000244140625,8,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20700,MATEMATICA I,74,74.0,6,1901,Primer Ciclo 2019,MATEMATICA (CIENCIAS BASICAS),18001,1,5.0,2,2da. convocatoria
19,18419,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,78.5,76.57,6,75.62999725341797,74.44000244140625,8,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,21000,QUIMICA I,66,66.0,6,1901,Primer Ciclo 2019,QUÍMICA (CIENCIAS BASICAS),18001,1,5.0,1,1ra. convocatoria
19,18419,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,78.5,76.57,6,75.62999725341797,74.44000244140625,8,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20650,MATEMATICA DISCRETA I,56,56.0,4,1902,Interciclo 2019,CIENCIAS DE LA COMPUTACIÓN (CIENCIAS DE INGENIERIA),18001,1,2.0,1,1ra. convocatoria
19,18419,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,78.5,76.57,6,75.62999725341797,74.44000244140625,8,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20650,MATEMATICA DISCRETA I,68,68.0,4,1902,Interciclo 2019,CIENCIAS DE LA COMPUTACIÓN (CIENCIAS DE INGENIERIA),18001,1,2.0,2,2da. convocatoria
19,18419,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,78.5,76.57,6,75.62999725341797,74.44000244140625,8,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20706,MATEMATICA II,66,66.0,4,1902,Interciclo 2019,MATEMÁTICA (CIENCIAS BASICAS),18001,1,4.0,1,1ra. convocatoria
