anio,ID,sede,facultad,carrera,prom_simp_x_ciclo,prom_pond_x_ciclo,cursos_x_ciclo,Promedio_Simple_Acumulado,Promedio_Ponderado_Acumulado,cursos_acumulados,No_Sede,Sede,No_Facultad,Facultad,No_Carrera,Carrera,No_curso,Nombre_Curso,Nota,Nota_Calculo_Prom,Creditos,No_ciclo,Nombre_Ciclo,Eje,No_pensum,No_jornada,No_seccion_fac,No_tip_examen,Tipo_Examen
16,145916,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,70.6,69.0,5,72.16000366210938,70.58999633789062,37,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,336,ESTRATEGIAS DE COMUNICACION LINGUISTICA (CFI),79,79.0,4,1601,Primer Ciclo 2016,,13001,1,21.0,1,1ra. convocatoria
16,145916,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,70.6,69.0,5,72.16000366210938,70.58999633789062,37,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,338,ESTRATEGIAS DE RAZONAMIENTO (CFI),67,67.0,4,1601,Primer Ciclo 2016,,13001,1,21.0,1,1ra. convocatoria
16,145916,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,70.6,69.0,5,72.16000366210938,70.58999633789062,37,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,312,INGLES 1,A,,0,1601,Primer Ciclo 2016,,13001,6,,5,Suficiencia
16,145916,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,70.6,69.0,5,72.16000366210938,70.58999633789062,37,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,314,INGLES 2,A,,0,1601,Primer Ciclo 2016,,13001,6,,5,Suficiencia
16,145916,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,70.6,69.0,5,72.16000366210938,70.58999633789062,37,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,316,INGLES 3,A,,0,1601,Primer Ciclo 2016,,13001,6,,5,Suficiencia
16,145916,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,70.6,69.0,5,72.16000366210938,70.58999633789062,37,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,318,INGLES 4,A,,0,1601,Primer Ciclo 2016,,13001,6,,5,Suficiencia
16,145916,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,70.6,69.0,5,72.16000366210938,70.58999633789062,37,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,320,INGLES 5,A,,0,1601,Primer Ciclo 2016,,13001,6,,5,Suficiencia
16,145916,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,70.6,69.0,5,72.16000366210938,70.58999633789062,37,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,21207,INTRODUCCION A LA INGENIERIA EN INFORMATICA Y SISTEMAS (11001),89,89.0,2,1601,Primer Ciclo 2016,INFORMÁTICA (INGENIERÍA APLICADA),13001,1,1.0,1,1ra. convocatoria
16,145916,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,70.6,69.0,5,72.16000366210938,70.58999633789062,37,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20995,INTRODUCCION A LA PROGRAMACION (11001),62,62.0,6,1601,Primer Ciclo 2016,PROGRAMACIÓN (CIENCIAS DE INGENIERIA),13001,1,1.0,1,1ra. convocatoria
16,145916,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,70.6,69.0,5,72.16000366210938,70.58999633789062,37,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20995,INTRODUCCION A LA PROGRAMACION (11001),70,70.0,6,1601,Primer Ciclo 2016,PROGRAMACIÓN (CIENCIAS DE INGENIERIA),13001,1,1.0,2,2da. convocatoria
