,Unnamed: 0,año,ID,sede,facultad,carrera,prom_simp_x_ciclo,prom_pond_x_ciclo,cursos_x_ciclo,Promedio_Simple_Acumulado,Promedio_Ponderado_Acumulado,cursos_acumulados,No_Sede,Sede,No_Facultad,Facultad,No_Carrera,Carrera,No_curso,Nombre_Curso,Nota,Nota_Calculo_Prom,Creditos,No_ciclo,Nombre_Ciclo,Eje,No_pensum,No_jornada,No_seccion_fac,No_tip_examen,Tipo_Examen
10,,16,53016,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,79.2,77.0,5,70.18000030517578,68.29000091552734,33,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,378,MAGIS LANDIVARIANO (CFI),58,58.0,2,1602,Interciclo 2016,,13001,1,92,1,1ra. convocatoria
11,,16,53016,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,79.2,77.0,5,70.18000030517578,68.29000091552734,33,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,378,MAGIS LANDIVARIANO (CFI),79,79.0,2,1602,Interciclo 2016,,13001,1,92,2,2da. convocatoria
12,,16,53016,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,79.2,77.0,5,70.18000030517578,68.29000091552734,33,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20990,MATEMATICA II (11001),46,46.0,4,1602,Interciclo 2016,MATEMÁTICA (CIENCIAS BASICAS),13001,1,07,1,1ra. convocatoria
13,,16,53016,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,79.2,77.0,5,70.18000030517578,68.29000091552734,33,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20990,MATEMATICA II (11001),69,69.0,4,1602,Interciclo 2016,MATEMÁTICA (CIENCIAS BASICAS),13001,1,07,2,2da. convocatoria
14,,16,53016,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,79.2,77.0,5,70.18000030517578,68.29000091552734,33,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20992,CALCULO I (11001),54,54.0,6,1603,Segundo Ciclo 2016,MATEMÁTICA (CIENCIAS BASICAS),13001,1,06,1,1ra. convocatoria
15,,16,53016,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,79.2,77.0,5,70.18000030517578,68.29000091552734,33,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20992,CALCULO I (11001),65,65.0,6,1603,Segundo Ciclo 2016,MATEMÁTICA (CIENCIAS BASICAS),13001,1,06,2,2da. convocatoria
16,,16,53016,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,79.2,77.0,5,70.18000030517578,68.29000091552734,33,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,342,ESTRATEGIAS BASICAS DE INVESTIGACION (CFI),70,70.0,4,1603,Segundo Ciclo 2016,,13001,1,92,1,1ra. convocatoria
17,,16,53016,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,79.2,77.0,5,70.18000030517578,68.29000091552734,33,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,21115,PROBABILIDAD Y ESTADISTICA (11001),67,67.0,4,1701,Primer Ciclo 2017,ESTADÍSTICA (CIENCIAS BASICAS),13001,1,01,1,1ra. convocatoria
18,,16,53016,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,79.2,77.0,5,70.18000030517578,68.29000091552734,33,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20988,QUIMICA I (11001),72,72.0,6,1701,Primer Ciclo 2017,QUÍMICA (CIENCIAS BASICAS),13001,1,14,1,1ra. convocatoria
19,,16,53016,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,79.2,77.0,5,70.18000030517578,68.29000091552734,33,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,344,DESARROLLO DEL SER HUMANO (CFI),72,72.0,4,1702,Interciclo 2017,,13001,1,21,1,1ra. convocatoria
20,,16,53016,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,79.2,77.0,5,70.18000030517578,68.29000091552734,33,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,21208,MATEMATICA DISCRETA I (11001),81,81.0,4,1702,Interciclo 2017,CIENCIAS DE LA COMPUTACIÓN (CIENCIAS DE INGENIERIA),13001,1,03,1,1ra. convocatoria
21,,16,53016,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,79.2,77.0,5,70.18000030517578,68.29000091552734,33,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20998,CALCULO II (11001),39,39.0,6,1701,Primer Ciclo 2017,MATEMÁTICA (CIENCIAS BASICAS),13001,1,02,1,1ra. convocatoria
22,,16,53016,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,79.2,77.0,5,70.18000030517578,68.29000091552734,33,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20998,CALCULO II (11001),70,70.0,6,1703,Segundo Ciclo 2017,MATEMÁTICA (CIENCIAS BASICAS),13001,1,03,1,1ra. convocatoria
23,,16,53016,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,79.2,77.0,5,70.18000030517578,68.29000091552734,33,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,21209,MATEMATICA DISCRETA II (11001),75,75.0,4,1703,Segundo Ciclo 2017,CIENCIAS DE LA COMPUTACIÓN (CIENCIAS DE INGENIERIA),13001,1,01,1,1ra. convocatoria
24,,16,53016,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,79.2,77.0,5,70.18000030517578,68.29000091552734,33,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,21210,PROGRAMACION AVANZADA (11001),38,38.0,6,1603,Segundo Ciclo 2016,PROGRAMACIÓN (CIENCIAS DE INGENIERIA),13001,1,02,1,1ra. convocatoria
25,,16,53016,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,79.2,77.0,5,70.18000030517578,68.29000091552734,33,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,21210,PROGRAMACION AVANZADA (11001),65,65.0,6,1703,Segundo Ciclo 2017,PROGRAMACIÓN (CIENCIAS DE INGENIERIA),13001,1,01,1,1ra. convocatoria
26,,16,53016,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,79.2,77.0,5,70.18000030517578,68.29000091552734,33,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,348,¿QUIEN FUE JESUS DE NAZARET? (CFI),82,82.0,4,1801,Primer Ciclo 2018,,18001,1,15,1,1ra. convocatoria
27,,16,53016,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,79.2,77.0,5,70.18000030517578,68.29000091552734,33,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20801,ESTRUCTURA DE DATOS I,56,56.0,4,1801,Primer Ciclo 2018,,18001,1,01,1,1ra. convocatoria
28,,16,53016,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,79.2,77.0,5,70.18000030517578,68.29000091552734,33,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20801,ESTRUCTURA DE DATOS I,66,66.0,4,1801,Primer Ciclo 2018,,18001,1,01,2,2da. convocatoria
29,,16,53016,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,79.2,77.0,5,70.18000030517578,68.29000091552734,33,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,322,INGLES 6,A,,0,1801,Primer Ciclo 2018,,18001,1,51,1,1ra. convocatoria
30,,16,53016,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,79.2,77.0,5,70.18000030517578,68.29000091552734,33,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,346,JUVENTUD Y VIDA SALUDABLE (CFI),91,91.0,4,1801,Primer Ciclo 2018,,18001,1,53,1,1ra. convocatoria
31,,16,53016,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,79.2,77.0,5,70.18000030517578,68.29000091552734,33,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20269,FUNDAMENTOS DE ECONOMIA,58,58.0,4,1802,Interciclo 2018,GERENCIAL EMPRESARIAL ( PROFESIONAL),18001,1,01,1,1ra. convocatoria
32,,16,53016,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,79.2,77.0,5,70.18000030517578,68.29000091552734,33,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20269,FUNDAMENTOS DE ECONOMIA,69,69.0,4,1802,Interciclo 2018,GERENCIAL EMPRESARIAL ( PROFESIONAL),18001,1,01,2,2da. convocatoria
33,,16,53016,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,79.2,77.0,5,70.18000030517578,68.29000091552734,33,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20847,TEORIA DE SISTEMAS,72,72.0,4,1802,Interciclo 2018,CIENCIAS DE LA COMPUTACIÓN (CIENCIAS DE INGENIERIA),18001,1,01,1,1ra. convocatoria
34,,16,53016,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,79.2,77.0,5,70.18000030517578,68.29000091552734,33,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20813,ESTRUCTURA DE DATOS II,71,71.0,5,1803,Segundo Ciclo 2018,,18001,1,01,1,1ra. convocatoria
35,,16,53016,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,79.2,77.0,5,70.18000030517578,68.29000091552734,33,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,350,ETICA GENERAL (CFI),83,83.0,4,1803,Segundo Ciclo 2018,,18001,1,11,1,1ra. convocatoria
36,,16,53016,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,79.2,77.0,5,70.18000030517578,68.29000091552734,33,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,21013,FISICA I,47,47.0,6,1803,Segundo Ciclo 2018,FISICA (CIENCIAS BASICAS),18001,1,10,1,1ra. convocatoria
37,,16,53016,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,79.2,77.0,5,70.18000030517578,68.29000091552734,33,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,21013,FISICA I,48,48.0,6,1803,Segundo Ciclo 2018,FISICA (CIENCIAS BASICAS),18001,1,10,4,Extemporáneo
38,,16,53016,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,79.2,77.0,5,70.18000030517578,68.29000091552734,33,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20840,MANEJO E IMPLEMENTACION DE ARCHIVOS,68,68.0,4,1803,Segundo Ciclo 2018,BASES DE DATOS (CIENCIAS DE INGENIERIA),18001,1,01,1,1ra. convocatoria
39,,16,53016,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,79.2,77.0,5,70.18000030517578,68.29000091552734,33,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20838,ORGANIZACION COMPUTACIONAL,55,55.0,4,1803,Segundo Ciclo 2018,(CIENCIAS DE INGENIERIA),18001,1,01,1,1ra. convocatoria
40,,16,53016,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,79.2,77.0,5,70.18000030517578,68.29000091552734,33,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20838,ORGANIZACION COMPUTACIONAL,65,65.0,4,1803,Segundo Ciclo 2018,(CIENCIAS DE INGENIERIA),18001,1,01,4,Extemporáneo
41,,16,53016,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,79.2,77.0,5,70.18000030517578,68.29000091552734,33,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20841,ARQUITECTURA DEL COMPUTADOR I,80,80.0,4,1901,Primer Ciclo 2019,(CIENCIAS DE INGENIERIA),18001,1,02,1,1ra. convocatoria
42,,16,53016,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,79.2,77.0,5,70.18000030517578,68.29000091552734,33,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,352,ETICA SOCIAL (CFI),86,86.0,2,1901,Primer Ciclo 2019,,18001,3,51,1,1ra. convocatoria
43,,16,53016,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,79.2,77.0,5,70.18000030517578,68.29000091552734,33,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20097,INGENIERIA DE COSTOS,62,62.0,4,1901,Primer Ciclo 2019,GERENCIAL EMPRESARIAL ( PROFESIONAL),18001,3,01,1,1ra. convocatoria
44,,16,53016,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,79.2,77.0,5,70.18000030517578,68.29000091552734,33,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20097,INGENIERIA DE COSTOS,75,75.0,4,1901,Primer Ciclo 2019,GERENCIAL EMPRESARIAL ( PROFESIONAL),18001,3,01,2,2da. convocatoria
45,,16,53016,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,79.2,77.0,5,70.18000030517578,68.29000091552734,33,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20839,LENGUAJES FORMALES Y AUTOMATAS,65,65.0,4,1901,Primer Ciclo 2019,CIENCIAS DE LA COMPUTACIÓN (CIENCIAS DE INGENIERIA),18001,1,01,1,1ra. convocatoria
46,,16,53016,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,79.2,77.0,5,70.18000030517578,68.29000091552734,33,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,354,SOCIEDAD DEMOCRATICA Y CIUDADANIA (CFI),90,90.0,2,1901,Primer Ciclo 2019,,18001,3,51,1,1ra. convocatoria
