anio,ID,sede,facultad,carrera,prom_simp_x_ciclo,prom_pond_x_ciclo,cursos_x_ciclo,Promedio_Simple_Acumulado,Promedio_Ponderado_Acumulado,cursos_acumulados,No_Sede,Sede,No_Facultad,Facultad,No_Carrera,Carrera,No_curso,Nombre_Curso,Nota,Nota_Calculo_Prom,Creditos,No_ciclo,Nombre_Ciclo,Eje,No_pensum,No_jornada,No_seccion_fac,No_tip_examen,Tipo_Examen
9,76309,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,82.0,82.0,1,72.69000244140625,71.41000366210938,59,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,176,ESTRATEGIAS DE COMUNICACION LINGUISTICA (EDP),100,100.0,4,901,Primer Ciclo 2009,,8001,1,28,1,1ra. convocatoria
9,76309,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,82.0,82.0,1,72.69000244140625,71.41000366210938,59,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,272,ESTRATEGIAS DE RAZONAMIENTO (EDP),85,85.0,4,901,Primer Ciclo 2009,,8001,1,28,1,1ra. convocatoria
9,76309,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,82.0,82.0,1,72.69000244140625,71.41000366210938,59,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20641,INGENIERIA PRIMERO I,95,95.0,1,901,Primer Ciclo 2009,INGENIERÍA PRIMERO (OTROS),8001,1,09,1,1ra. convocatoria
9,76309,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,82.0,82.0,1,72.69000244140625,71.41000366210938,59,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20295,INTRODUCCIÓN A LA PROGRAMACIÓN,74,74.0,6,901,Primer Ciclo 2009,QUIMICA (CIENCIAS BASICAS),8001,1,08,1,1ra. convocatoria
9,76309,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,82.0,82.0,1,72.69000244140625,71.41000366210938,59,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20700,MATEMATICA I,60,60.0,6,901,Primer Ciclo 2009,MATEMATICA (CIENCIAS BASICAS),8001,1,08,1,1ra. convocatoria
9,76309,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,82.0,82.0,1,72.69000244140625,71.41000366210938,59,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20700,MATEMATICA I,77,77.0,6,901,Primer Ciclo 2009,MATEMATICA (CIENCIAS BASICAS),8001,1,08,2,2da. convocatoria
9,76309,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,82.0,82.0,1,72.69000244140625,71.41000366210938,59,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,21000,QUIMICA I,67,67.0,5,901,Primer Ciclo 2009,QUÍMICA (CIENCIAS BASICAS),8001,1,08,1,1ra. convocatoria
9,76309,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,82.0,82.0,1,72.69000244140625,71.41000366210938,59,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20915,MATEMATICA DISCRETA I (07),78,78.0,4,902,Interciclo 2009,CIENCIAS DE LA COMPUTACIÓN (CIENCIAS DE INGENIERIA),8001,1,02,1,1ra. convocatoria
9,76309,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,82.0,82.0,1,72.69000244140625,71.41000366210938,59,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20706,MATEMATICA II,67,67.0,4,902,Interciclo 2009,MATEMÁTICA (CIENCIAS BASICAS),8001,1,04,1,1ra. convocatoria
9,76309,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,82.0,82.0,1,72.69000244140625,71.41000366210938,59,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20651,MATEMATICA DISCRETA II,61,,4,903,Segundo Ciclo 2009,CIENCIAS DE LA COMPUTACIÓN (CIENCIAS DE INGENIERIA),8001,1,01,1,1ra. convocatoria
9,76309,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,82.0,82.0,1,72.69000244140625,71.41000366210938,59,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20651,MATEMATICA DISCRETA II,61,61.0,4,903,Segundo Ciclo 2009,CIENCIAS DE LA COMPUTACIÓN (CIENCIAS DE INGENIERIA),8001,1,01,2,2da. convocatoria
9,76309,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,82.0,82.0,1,72.69000244140625,71.41000366210938,59,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20651,MATEMATICA DISCRETA II,74,74.0,4,1003,Segundo Ciclo 2010,CIENCIAS DE LA COMPUTACIÓN (CIENCIAS DE INGENIERIA),8001,1,01,1,1ra. convocatoria
9,76309,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,82.0,82.0,1,72.69000244140625,71.41000366210938,59,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20077,CALCULO I,53,53.0,6,1001,Primer Ciclo 2010,MATEMATICA (CIENCIAS BASICAS),8001,1,03,1,1ra. convocatoria
9,76309,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,82.0,82.0,1,72.69000244140625,71.41000366210938,59,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20077,CALCULO I,65,65.0,6,1001,Primer Ciclo 2010,MATEMATICA (CIENCIAS BASICAS),8001,1,03,2,2da. convocatoria
9,76309,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,82.0,82.0,1,72.69000244140625,71.41000366210938,59,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20642,INGENIERIA PRIMERO III,76,76.0,1,1001,Primer Ciclo 2010,INGENIERÍA PRIMERO (OTROS),8001,1,11,1,1ra. convocatoria
9,76309,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,82.0,82.0,1,72.69000244140625,71.41000366210938,59,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,175,PENSAMIENTO IGNACIANO Y LANDIVARIANO (EDP),87,87.0,2,1001,Primer Ciclo 2010,,8001,1,2B,1,1ra. convocatoria
9,76309,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,82.0,82.0,1,72.69000244140625,71.41000366210938,59,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,21013,FISICA I,45,45.0,6,903,Segundo Ciclo 2009,FISICA (CIENCIAS BASICAS),8001,1,05,1,1ra. convocatoria
9,76309,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,82.0,82.0,1,72.69000244140625,71.41000366210938,59,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,21013,FISICA I,63,63.0,6,1003,Segundo Ciclo 2010,FISICA (CIENCIAS BASICAS),8001,1,05,1,1ra. convocatoria
9,76309,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,82.0,82.0,1,72.69000244140625,71.41000366210938,59,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,21013,FISICA I,77,77.0,6,1003,Segundo Ciclo 2010,FISICA (CIENCIAS BASICAS),8001,1,05,2,2da. convocatoria
9,76309,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,82.0,82.0,1,72.69000244140625,71.41000366210938,59,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20986,PROGRAMACION AVANZADA (2010),68,68.0,6,1003,Segundo Ciclo 2010,,8001,1,01,2,2da. convocatoria
9,76309,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,82.0,82.0,1,72.69000244140625,71.41000366210938,59,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,312,INGLES 1,A,,0,1101,Primer Ciclo 2011,,11001,1,00,5,Suficiencia
9,76309,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,82.0,82.0,1,72.69000244140625,71.41000366210938,59,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,314,INGLES 2,A,,0,1101,Primer Ciclo 2011,,11001,1,00,5,Suficiencia
9,76309,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,82.0,82.0,1,72.69000244140625,71.41000366210938,59,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,179,INTRODUCCION A LOS PROBLEMAS DE LA SOCIEDAD GUATEMALTECA (EDP),74,74.0,4,1101,Primer Ciclo 2011,,11001,1,21,1,1ra. convocatoria
9,76309,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,82.0,82.0,1,72.69000244140625,71.41000366210938,59,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,21115,PROBABILIDAD Y ESTADISTICA (11001),75,75.0,4,1101,Primer Ciclo 2011,ESTADÍSTICA (CIENCIAS BASICAS),11001,1,05,1,1ra. convocatoria
9,76309,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,82.0,82.0,1,72.69000244140625,71.41000366210938,59,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,178,INTRODUCCION A LOS PROBLEMAS DEL SER HUMANO (EDP),94,94.0,4,1102,Interciclo 2011,,11001,1,24,1,1ra. convocatoria
9,76309,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,82.0,82.0,1,72.69000244140625,71.41000366210938,59,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20999,FISICA II (11001),52,52.0,6,1103,Segundo Ciclo 2011,FÍSICA (CIENCIAS BASICAS),11001,1,03,1,1ra. convocatoria
9,76309,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,82.0,82.0,1,72.69000244140625,71.41000366210938,59,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20999,FISICA II (11001),61,61.0,6,1103,Segundo Ciclo 2011,FÍSICA (CIENCIAS BASICAS),11001,1,03,2,2da. convocatoria
9,76309,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,82.0,82.0,1,72.69000244140625,71.41000366210938,59,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,21109,FUNDAMENTOS DE ECONOMIA (11001),72,72.0,4,1103,Segundo Ciclo 2011,GESTIÓN (OTROS),11001,1,03,1,1ra. convocatoria
9,76309,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,82.0,82.0,1,72.69000244140625,71.41000366210938,59,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,21215,ORGANIZACION COMPUTACIONAL (11001),58,58.0,4,1103,Segundo Ciclo 2011,CIENCIAS DE LA COMPUTACIÓN (CIENCIAS DE INGENIERIA),11001,1,01,1,1ra. convocatoria
9,76309,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,82.0,82.0,1,72.69000244140625,71.41000366210938,59,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,21215,ORGANIZACION COMPUTACIONAL (11001),65,65.0,4,1103,Segundo Ciclo 2011,CIENCIAS DE LA COMPUTACIÓN (CIENCIAS DE INGENIERIA),11001,1,01,2,2da. convocatoria
9,76309,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,82.0,82.0,1,72.69000244140625,71.41000366210938,59,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20998,CALCULO II (11001),59,59.0,6,1201,Primer Ciclo 2012,MATEMÁTICA (CIENCIAS BASICAS),11001,1,01,1,1ra. convocatoria
9,76309,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,82.0,82.0,1,72.69000244140625,71.41000366210938,59,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20998,CALCULO II (11001),57,57.0,6,1201,Primer Ciclo 2012,MATEMÁTICA (CIENCIAS BASICAS),11001,1,01,2,2da. convocatoria
9,76309,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,82.0,82.0,1,72.69000244140625,71.41000366210938,59,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20998,CALCULO II (11001),73,73.0,6,1301,Primer Ciclo 2013,MATEMÁTICA (CIENCIAS BASICAS),11001,1,03,1,1ra. convocatoria
9,76309,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,82.0,82.0,1,72.69000244140625,71.41000366210938,59,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,21238,ESTRUCTURA DE DATOS I (11001),75,75.0,4,1201,Primer Ciclo 2012,PROGRAMACIÓN (CIENCIAS DE INGENIERIA),11001,1,02,1,1ra. convocatoria
9,76309,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,82.0,82.0,1,72.69000244140625,71.41000366210938,59,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,21114,INGENIERIA DE COSTOS (11001),62,62.0,4,1201,Primer Ciclo 2012,GESTIÓN (OTROS),11001,1,01,1,1ra. convocatoria
9,76309,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,82.0,82.0,1,72.69000244140625,71.41000366210938,59,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,21114,INGENIERIA DE COSTOS (11001),68,68.0,4,1201,Primer Ciclo 2012,GESTIÓN (OTROS),11001,1,01,2,2da. convocatoria
9,76309,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,82.0,82.0,1,72.69000244140625,71.41000366210938,59,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,316,INGLES 3,A,,0,1201,Primer Ciclo 2012,,11001,3,51,1,1ra. convocatoria
9,76309,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,82.0,82.0,1,72.69000244140625,71.41000366210938,59,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,318,INGLES 4,A,,0,1202,Interciclo 2012,,11001,3,51,1,1ra. convocatoria
9,76309,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,82.0,82.0,1,72.69000244140625,71.41000366210938,59,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,21219,TEORIA DE SISTEMAS (11001),83,83.0,4,1202,Interciclo 2012,SISTEMAS (INGENIERÍA APLICADA),11001,1,01,1,1ra. convocatoria
9,76309,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,82.0,82.0,1,72.69000244140625,71.41000366210938,59,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,320,INGLES 5,A,,0,1203,Segundo Ciclo 2012,,11001,1,54,1,1ra. convocatoria
9,76309,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,82.0,82.0,1,72.69000244140625,71.41000366210938,59,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,21216,ARQUITECTURA DEL COMPUTADOR I (11001),61,61.0,4,1301,Primer Ciclo 2013,SISTEMAS (INGENIERÍA APLICADA),11001,1,01,1,1ra. convocatoria
9,76309,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,82.0,82.0,1,72.69000244140625,71.41000366210938,59,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,21216,ARQUITECTURA DEL COMPUTADOR I (11001),62,62.0,4,1301,Primer Ciclo 2013,SISTEMAS (INGENIERÍA APLICADA),11001,1,01,2,2da. convocatoria
9,76309,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,82.0,82.0,1,72.69000244140625,71.41000366210938,59,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,21216,ARQUITECTURA DEL COMPUTADOR I (11001),88,88.0,4,1401,Primer Ciclo 2014,SISTEMAS (INGENIERÍA APLICADA),11001,1,01,1,1ra. convocatoria
9,76309,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,82.0,82.0,1,72.69000244140625,71.41000366210938,59,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,322,INGLES 6,A,,0,1301,Primer Ciclo 2013,,11001,1,51,1,1ra. convocatoria
9,76309,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,82.0,82.0,1,72.69000244140625,71.41000366210938,59,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,21213,ALGEBRA LINEAL (11001),65,65.0,4,1302,Interciclo 2013,MATEMÁTICA (CIENCIAS BASICAS),11001,1,02,1,1ra. convocatoria
9,76309,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,82.0,82.0,1,72.69000244140625,71.41000366210938,59,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,255,SEXUALIDAD HUMANA (EDP),93,93.0,4,1302,Interciclo 2013,,11001,1,13,1,1ra. convocatoria
9,76309,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,82.0,82.0,1,72.69000244140625,71.41000366210938,59,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,21120,ESTADISTICA INFERENCIAL (11001),65,65.0,4,1303,Segundo Ciclo 2013,ESTADÍSTICA (CIENCIAS BASICAS),11001,1,02,1,1ra. convocatoria
9,76309,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,82.0,82.0,1,72.69000244140625,71.41000366210938,59,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,21239,ESTRUCTURA DE DATOS II (11001),61,61.0,5,1203,Segundo Ciclo 2012,PROGRAMACIÓN (CIENCIAS DE INGENIERIA),11001,1,01,1,1ra. convocatoria
9,76309,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,82.0,82.0,1,72.69000244140625,71.41000366210938,59,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,21239,ESTRUCTURA DE DATOS II (11001),87,87.0,5,1303,Segundo Ciclo 2013,PROGRAMACIÓN (CIENCIAS DE INGENIERIA),11001,1,01,1,1ra. convocatoria
9,76309,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,82.0,82.0,1,72.69000244140625,71.41000366210938,59,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,21214,MANEJO E IMPLEMENTACION DE ARCHIVOS (11001),75,75.0,4,1303,Segundo Ciclo 2013,INFORMÁTICA (INGENIERÍA APLICADA),11001,1,01,1,1ra. convocatoria
9,76309,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,82.0,82.0,1,72.69000244140625,71.41000366210938,59,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,21217,BASE DE DATOS I (11001),75,75.0,4,1401,Primer Ciclo 2014,INFORMÁTICA (INGENIERÍA APLICADA),11001,1,01,1,1ra. convocatoria
9,76309,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,82.0,82.0,1,72.69000244140625,71.41000366210938,59,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,261,¿QUIEN FUE JESUS DE NAZARET? VIDA Y OBRA (EDP),77,77.0,4,1403,Segundo Ciclo 2014,,11001,3,11,1,1ra. convocatoria
9,76309,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,82.0,82.0,1,72.69000244140625,71.41000366210938,59,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,21220,ARQUITECTURA DEL COMPUTADOR II (11001),76,76.0,4,1403,Segundo Ciclo 2014,SISTEMAS (INGENIERÍA APLICADA),11001,3,01,1,1ra. convocatoria
9,76309,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,82.0,82.0,1,72.69000244140625,71.41000366210938,59,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,21221,BASE DE DATOS II (11001),62,62.0,4,1403,Segundo Ciclo 2014,INFORMÁTICA (INGENIERÍA APLICADA),11001,3,01,1,1ra. convocatoria
9,76309,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,82.0,82.0,1,72.69000244140625,71.41000366210938,59,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,21221,BASE DE DATOS II (11001),66,66.0,4,1403,Segundo Ciclo 2014,INFORMÁTICA (INGENIERÍA APLICADA),11001,3,01,2,2da. convocatoria
