,Unnamed: 0,año,ID,sede,facultad,carrera,prom_simp_x_ciclo,prom_pond_x_ciclo,cursos_x_ciclo,Promedio_Simple_Acumulado,Promedio_Ponderado_Acumulado,cursos_acumulados,No_Sede,Sede,No_Facultad,Facultad,No_Carrera,Carrera,No_curso,Nombre_Curso,Nota,Nota_Calculo_Prom,Creditos,No_ciclo,Nombre_Ciclo,Eje,No_pensum,No_jornada,No_seccion_fac,No_tip_examen,Tipo_Examen
0,,16,11516,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,83.5,82.18,6,79.30000305175781,78.23999786376953,50,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,336,ESTRATEGIAS DE COMUNICACION LINGUISTICA (CFI),93,93.0,4,1601,Primer Ciclo 2016,,13001,1,23,1,1ra. convocatoria
1,,16,11516,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,83.5,82.18,6,79.30000305175781,78.23999786376953,50,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,338,ESTRATEGIAS DE RAZONAMIENTO (CFI),83,83.0,4,1601,Primer Ciclo 2016,,13001,1,23,1,1ra. convocatoria
2,,16,11516,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,83.5,82.18,6,79.30000305175781,78.23999786376953,50,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,312,INGLES 1,A,,0,1601,Primer Ciclo 2016,,13001,1,0,5,Suficiencia
3,,16,11516,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,83.5,82.18,6,79.30000305175781,78.23999786376953,50,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,314,INGLES 2,A,,0,1601,Primer Ciclo 2016,,13001,1,0,5,Suficiencia
4,,16,11516,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,83.5,82.18,6,79.30000305175781,78.23999786376953,50,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,316,INGLES 3,A,,0,1601,Primer Ciclo 2016,,13001,1,0,5,Suficiencia
5,,16,11516,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,83.5,82.18,6,79.30000305175781,78.23999786376953,50,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,318,INGLES 4,A,,0,1601,Primer Ciclo 2016,,13001,1,0,5,Suficiencia
6,,16,11516,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,83.5,82.18,6,79.30000305175781,78.23999786376953,50,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,320,INGLES 5,A,,0,1601,Primer Ciclo 2016,,13001,1,0,5,Suficiencia
7,,16,11516,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,83.5,82.18,6,79.30000305175781,78.23999786376953,50,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,322,INGLES 6,A,,0,1601,Primer Ciclo 2016,,13001,1,0,5,Suficiencia
8,,16,11516,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,83.5,82.18,6,79.30000305175781,78.23999786376953,50,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,21207,INTRODUCCION A LA INGENIERIA EN INFORMATICA Y SISTEMAS (11001),95,95.0,2,1601,Primer Ciclo 2016,INFORMÁTICA (INGENIERÍA APLICADA),13001,1,1,1,1ra. convocatoria
9,,16,11516,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,83.5,82.18,6,79.30000305175781,78.23999786376953,50,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20995,INTRODUCCION A LA PROGRAMACION (11001),81,81.0,6,1601,Primer Ciclo 2016,PROGRAMACIÓN (CIENCIAS DE INGENIERIA),13001,1,1,1,1ra. convocatoria
10,,16,11516,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,83.5,82.18,6,79.30000305175781,78.23999786376953,50,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20987,MATEMATICA I (11001),81,81.0,6,1601,Primer Ciclo 2016,MATEMÁTICA (CIENCIAS BASICAS),13001,1,3,1,1ra. convocatoria
11,,16,11516,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,83.5,82.18,6,79.30000305175781,78.23999786376953,50,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20988,QUIMICA I (11001),89,89.0,6,1601,Primer Ciclo 2016,QUÍMICA (CIENCIAS BASICAS),13001,1,3,1,1ra. convocatoria
12,,16,11516,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,83.5,82.18,6,79.30000305175781,78.23999786376953,50,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,21208,MATEMATICA DISCRETA I (11001),74,74.0,4,1602,Interciclo 2016,CIENCIAS DE LA COMPUTACIÓN (CIENCIAS DE INGENIERIA),13001,1,3,1,1ra. convocatoria
13,,16,11516,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,83.5,82.18,6,79.30000305175781,78.23999786376953,50,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20990,MATEMATICA II (11001),71,71.0,4,1602,Interciclo 2016,MATEMÁTICA (CIENCIAS BASICAS),13001,1,7,1,1ra. convocatoria
14,,16,11516,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,83.5,82.18,6,79.30000305175781,78.23999786376953,50,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20992,CALCULO I (11001),81,81.0,6,1603,Segundo Ciclo 2016,MATEMÁTICA (CIENCIAS BASICAS),13001,1,6,1,1ra. convocatoria
15,,16,11516,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,83.5,82.18,6,79.30000305175781,78.23999786376953,50,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20994,FISICA I (11001),71,71.0,6,1603,Segundo Ciclo 2016,FÍSICA (CIENCIAS BASICAS),13001,1,6,1,1ra. convocatoria
