,Unnamed: 0,año,ID,sede,facultad,carrera,prom_simp_x_ciclo,prom_pond_x_ciclo,cursos_x_ciclo,Promedio_Simple_Acumulado,Promedio_Ponderado_Acumulado,cursos_acumulados,No_Sede,Sede,No_Facultad,Facultad,No_Carrera,Carrera,No_curso,Nombre_Curso,Nota,Nota_Calculo_Prom,Creditos,No_ciclo,Nombre_Ciclo,Eje,No_pensum,No_jornada,No_seccion_fac,No_tip_examen,Tipo_Examen
0,,16,85816,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,87.6,87.67,5,82.5,81.56999969482422,48,1,CAMPUS CENTRAL,2,INGENIERÍA,21,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,336,ESTRATEGIAS DE COMUNICACION LINGUISTICA (CFI),94,94.0,4,1601,Primer Ciclo 2016,,13001,1,22,1,1ra. convocatoria
1,,16,85816,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,87.6,87.67,5,82.5,81.56999969482422,48,1,CAMPUS CENTRAL,2,INGENIERÍA,21,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,338,ESTRATEGIAS DE RAZONAMIENTO (CFI),79,79.0,4,1601,Primer Ciclo 2016,,13001,1,22,1,1ra. convocatoria
2,,16,85816,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,87.6,87.67,5,82.5,81.56999969482422,48,1,CAMPUS CENTRAL,2,INGENIERÍA,21,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,312,INGLES 1,A,,0,1601,Primer Ciclo 2016,,13001,1,0,5,Suficiencia
3,,16,85816,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,87.6,87.67,5,82.5,81.56999969482422,48,1,CAMPUS CENTRAL,2,INGENIERÍA,21,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,314,INGLES 2,A,,0,1601,Primer Ciclo 2016,,13001,1,0,5,Suficiencia
4,,16,85816,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,87.6,87.67,5,82.5,81.56999969482422,48,1,CAMPUS CENTRAL,2,INGENIERÍA,21,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,316,INGLES 3,A,,0,1601,Primer Ciclo 2016,,13001,1,0,5,Suficiencia
5,,16,85816,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,87.6,87.67,5,82.5,81.56999969482422,48,1,CAMPUS CENTRAL,2,INGENIERÍA,21,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,318,INGLES 4,A,,0,1601,Primer Ciclo 2016,,13001,1,0,5,Suficiencia
6,,16,85816,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,87.6,87.67,5,82.5,81.56999969482422,48,1,CAMPUS CENTRAL,2,INGENIERÍA,21,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,320,INGLES 5,A,,0,1601,Primer Ciclo 2016,,13001,1,0,5,Suficiencia
7,,16,85816,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,87.6,87.67,5,82.5,81.56999969482422,48,1,CAMPUS CENTRAL,2,INGENIERÍA,21,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,322,INGLES 6,A,,0,1601,Primer Ciclo 2016,,13001,1,0,5,Suficiencia
8,,16,85816,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,87.6,87.67,5,82.5,81.56999969482422,48,1,CAMPUS CENTRAL,2,INGENIERÍA,21,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20995,INTRODUCCION A LA PROGRAMACION (11001),78,78.0,6,1601,Primer Ciclo 2016,PROGRAMACIÓN (CIENCIAS DE INGENIERIA),13001,1,2,1,1ra. convocatoria
9,,16,85816,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,87.6,87.67,5,82.5,81.56999969482422,48,1,CAMPUS CENTRAL,2,INGENIERÍA,21,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20987,MATEMATICA I (11001),79,79.0,6,1601,Primer Ciclo 2016,MATEMÁTICA (CIENCIAS BASICAS),13001,1,2,1,1ra. convocatoria
10,,16,85816,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,87.6,87.67,5,82.5,81.56999969482422,48,1,CAMPUS CENTRAL,2,INGENIERÍA,21,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20988,QUIMICA I (11001),80,80.0,6,1601,Primer Ciclo 2016,QUÍMICA (CIENCIAS BASICAS),13001,1,2,1,1ra. convocatoria
11,,16,85816,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,87.6,87.67,5,82.5,81.56999969482422,48,1,CAMPUS CENTRAL,2,INGENIERÍA,21,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,21208,MATEMATICA DISCRETA I (11001),69,69.0,4,1602,Interciclo 2016,CIENCIAS DE LA COMPUTACIÓN (CIENCIAS DE INGENIERIA),13001,1,2,1,1ra. convocatoria
12,,16,85816,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,87.6,87.67,5,82.5,81.56999969482422,48,1,CAMPUS CENTRAL,2,INGENIERÍA,21,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20990,MATEMATICA II (11001),77,77.0,4,1602,Interciclo 2016,MATEMÁTICA (CIENCIAS BASICAS),13001,1,8,1,1ra. convocatoria
13,,16,85816,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,87.6,87.67,5,82.5,81.56999969482422,48,1,CAMPUS CENTRAL,2,INGENIERÍA,21,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20992,CALCULO I (11001),74,74.0,6,1603,Segundo Ciclo 2016,MATEMÁTICA (CIENCIAS BASICAS),13001,1,10,1,1ra. convocatoria
14,,16,85816,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,87.6,87.67,5,82.5,81.56999969482422,48,1,CAMPUS CENTRAL,2,INGENIERÍA,21,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20994,FISICA I (11001),76,76.0,6,1603,Segundo Ciclo 2016,FÍSICA (CIENCIAS BASICAS),13001,1,6,1,1ra. convocatoria
15,,16,85816,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,87.6,87.67,5,82.5,81.56999969482422,48,1,CAMPUS CENTRAL,2,INGENIERÍA,21,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,378,MAGIS LANDIVARIANO (CFI),100,100.0,2,1603,Segundo Ciclo 2016,,13001,1,21,1,1ra. convocatoria
16,,16,85816,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,87.6,87.67,5,82.5,81.56999969482422,48,1,CAMPUS CENTRAL,2,INGENIERÍA,21,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,21209,MATEMATICA DISCRETA II (11001),88,88.0,4,1603,Segundo Ciclo 2016,CIENCIAS DE LA COMPUTACIÓN (CIENCIAS DE INGENIERIA),13001,1,2,1,1ra. convocatoria
17,,16,85816,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,87.6,87.67,5,82.5,81.56999969482422,48,1,CAMPUS CENTRAL,2,INGENIERÍA,21,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,21210,PROGRAMACION AVANZADA (11001),69,69.0,6,1603,Segundo Ciclo 2016,PROGRAMACIÓN (CIENCIAS DE INGENIERIA),13001,1,2,1,1ra. convocatoria
18,,16,85816,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,87.6,87.67,5,82.5,81.56999969482422,48,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20998,CALCULO II (11001),78,78.0,6,1701,Primer Ciclo 2017,MATEMÁTICA (CIENCIAS BASICAS),13001,1,6,1,1ra. convocatoria
19,,16,85816,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,87.6,87.67,5,82.5,81.56999969482422,48,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,342,ESTRATEGIAS BASICAS DE INVESTIGACION (CFI),96,96.0,4,1701,Primer Ciclo 2017,,13001,1,22,1,1ra. convocatoria
