,Unnamed: 0,año,ID,sede,facultad,carrera,prom_simp_x_ciclo,prom_pond_x_ciclo,cursos_x_ciclo,Promedio_Simple_Acumulado,Promedio_Ponderado_Acumulado,cursos_acumulados,No_Sede,Sede,No_Facultad,Facultad,No_Carrera,Carrera,No_curso,Nombre_Curso,Nota,Nota_Calculo_Prom,Creditos,No_ciclo,Nombre_Ciclo,Eje,No_pensum,No_jornada,No_seccion_fac,No_tip_examen,Tipo_Examen
0,,16,158116,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,70.0,69.64,6,72.7699966430664,71.54000091552734,35,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,336,ESTRATEGIAS DE COMUNICACION LINGUISTICA (CFI),76,76.0,4,1601,Primer Ciclo 2016,,13001,1,24.0,1,1ra. convocatoria
1,,16,158116,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,70.0,69.64,6,72.7699966430664,71.54000091552734,35,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,338,ESTRATEGIAS DE RAZONAMIENTO (CFI),56,56.0,4,1601,Primer Ciclo 2016,,13001,1,24.0,1,1ra. convocatoria
2,,16,158116,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,70.0,69.64,6,72.7699966430664,71.54000091552734,35,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,338,ESTRATEGIAS DE RAZONAMIENTO (CFI),65,65.0,4,1601,Primer Ciclo 2016,,13001,1,24.0,4,Extemporáneo
3,,16,158116,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,70.0,69.64,6,72.7699966430664,71.54000091552734,35,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,312,INGLES 1,A,,0,1601,Primer Ciclo 2016,,13001,6,,5,Suficiencia
4,,16,158116,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,70.0,69.64,6,72.7699966430664,71.54000091552734,35,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,314,INGLES 2,A,,0,1601,Primer Ciclo 2016,,13001,6,,5,Suficiencia
5,,16,158116,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,70.0,69.64,6,72.7699966430664,71.54000091552734,35,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,21207,INTRODUCCION A LA INGENIERIA EN INFORMATICA Y SISTEMAS (11001),98,98.0,2,1601,Primer Ciclo 2016,INFORMÁTICA (INGENIERÍA APLICADA),13001,1,2.0,1,1ra. convocatoria
6,,16,158116,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,70.0,69.64,6,72.7699966430664,71.54000091552734,35,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,316,INGLES 3,A,,0,1602,Interciclo 2016,,13001,1,51.0,1,1ra. convocatoria
7,,16,158116,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,70.0,69.64,6,72.7699966430664,71.54000091552734,35,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,378,MAGIS LANDIVARIANO (CFI),88,88.0,2,1602,Interciclo 2016,,13001,1,52.0,1,1ra. convocatoria
8,,16,158116,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,70.0,69.64,6,72.7699966430664,71.54000091552734,35,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,21208,MATEMATICA DISCRETA I (11001),56,56.0,4,1602,Interciclo 2016,CIENCIAS DE LA COMPUTACIÓN (CIENCIAS DE INGENIERIA),13001,1,3.0,1,1ra. convocatoria
9,,16,158116,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,70.0,69.64,6,72.7699966430664,71.54000091552734,35,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,21208,MATEMATICA DISCRETA I (11001),68,68.0,4,1602,Interciclo 2016,CIENCIAS DE LA COMPUTACIÓN (CIENCIAS DE INGENIERIA),13001,1,3.0,2,2da. convocatoria
10,,16,158116,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,70.0,69.64,6,72.7699966430664,71.54000091552734,35,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20995,INTRODUCCION A LA PROGRAMACION (11001),75,75.0,6,1603,Segundo Ciclo 2016,PROGRAMACIÓN (CIENCIAS DE INGENIERIA),13001,1,5.0,1,1ra. convocatoria
11,,16,158116,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,70.0,69.64,6,72.7699966430664,71.54000091552734,35,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20987,MATEMATICA I (11001),55,55.0,6,1603,Segundo Ciclo 2016,MATEMÁTICA (CIENCIAS BASICAS),13001,1,2.0,1,1ra. convocatoria
12,,16,158116,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,70.0,69.64,6,72.7699966430664,71.54000091552734,35,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,20987,MATEMATICA I (11001),65,65.0,6,1603,Segundo Ciclo 2016,MATEMÁTICA (CIENCIAS BASICAS),13001,1,2.0,2,2da. convocatoria
13,,16,158116,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,70.0,69.64,6,72.7699966430664,71.54000091552734,35,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,344,DESARROLLO DEL SER HUMANO (CFI),79,79.0,4,1701,Primer Ciclo 2017,,13001,1,25.0,1,1ra. convocatoria
14,,16,158116,Campus Central,INGENIERÍA,INGENIERÍA EN INFORMÁTICA Y SISTEMAS,70.0,69.64,6,72.7699966430664,71.54000091552734,35,1,CAMPUS CENTRAL,2,INGENIERÍA,8,LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS,342,ESTRATEGIAS BASICAS DE INVESTIGACION (CFI),82,82.0,4,1701,Primer Ciclo 2017,,13001,1,22.0,1,1ra. convocatoria
