"No_Sede","Sede","No_Facultad","Facultad","No_Carrera","Carrera","No_curso","Nombre_Curso","Nota","Nota_Calculo_Prom","Creditos","No_ciclo","Nombre_Ciclo","Eje","No_pensum","No_jornada","No_seccion_fac","No_tip_examen","Tipo_Examen"
"01","CAMPUS CENTRAL","02","INGENIERÍA","08","LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS","000336","ESTRATEGIAS DE COMUNICACION LINGUISTICA (CFI)","90","90","4","1501","Primer Ciclo 2015",NA,"13001","01","25","01","1ra. convocatoria"
"01","CAMPUS CENTRAL","02","INGENIERÍA","08","LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS","000338","ESTRATEGIAS DE RAZONAMIENTO (CFI)","96","96","4","1501","Primer Ciclo 2015",NA,"13001","01","25","01","1ra. convocatoria"
"01","CAMPUS CENTRAL","02","INGENIERÍA","08","LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS","000312","INGLES 1","A",NA,"0","1501","Primer Ciclo 2015",NA,"13001","06",NA,"05","Suficiencia"
"01","CAMPUS CENTRAL","02","INGENIERÍA","08","LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS","000314","INGLES 2","A",NA,"0","1501","Primer Ciclo 2015",NA,"13001","06",NA,"05","Suficiencia"
"01","CAMPUS CENTRAL","02","INGENIERÍA","08","LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS","000316","INGLES 3","A",NA,"0","1501","Primer Ciclo 2015",NA,"13001","06",NA,"05","Suficiencia"
"01","CAMPUS CENTRAL","02","INGENIERÍA","08","LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS","021207","INTRODUCCION A LA INGENIERIA EN INFORMATICA Y SISTEMAS (11001)","88","88","2","1501","Primer Ciclo 2015","INFORMÁTICA (INGENIERÍA APLICADA)","13001","01","02","01","1ra. convocatoria"
"01","CAMPUS CENTRAL","02","INGENIERÍA","08","LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS","020995","INTRODUCCION A LA PROGRAMACION (11001)","69","69","6","1501","Primer Ciclo 2015","PROGRAMACIÓN (CIENCIAS DE INGENIERIA)","13001","01","02","01","1ra. convocatoria"
"01","CAMPUS CENTRAL","02","INGENIERÍA","08","LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS","020987","MATEMATICA I (11001)","96","96","6","1501","Primer Ciclo 2015","MATEMÁTICA (CIENCIAS BASICAS)","13001","01","05","01","1ra. convocatoria"
"01","CAMPUS CENTRAL","02","INGENIERÍA","08","LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS","020988","QUIMICA I (11001)","87","87","6","1501","Primer Ciclo 2015","QUÍMICA (CIENCIAS BASICAS)","13001","01","05","01","1ra. convocatoria"
"01","CAMPUS CENTRAL","02","INGENIERÍA","08","LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS","021208","MATEMATICA DISCRETA I (11001)","58","58","4","1502","Interciclo 2015","CIENCIAS DE LA COMPUTACIÓN (CIENCIAS DE INGENIERIA)","13001","01","02","01","1ra. convocatoria"
"01","CAMPUS CENTRAL","02","INGENIERÍA","08","LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS","021208","MATEMATICA DISCRETA I (11001)","73","73","4","1502","Interciclo 2015","CIENCIAS DE LA COMPUTACIÓN (CIENCIAS DE INGENIERIA)","13001","01","02","02","2da. convocatoria"
"01","CAMPUS CENTRAL","02","INGENIERÍA","08","LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS","020990","MATEMATICA II (11001)","71","71","4","1502","Interciclo 2015","MATEMÁTICA (CIENCIAS BASICAS)","13001","01","01","01","1ra. convocatoria"
