"No_Sede","Sede","No_Facultad","Facultad","No_Carrera","Carrera","No_curso","Nombre_Curso","Nota","Nota_Calculo_Prom","Creditos","No_ciclo","Nombre_Ciclo","Eje","No_pensum","No_jornada","No_seccion_fac","No_tip_examen","Tipo_Examen"
"01","CAMPUS CENTRAL","02","INGENIERÍA","08","LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS","000176","ESTRATEGIAS DE COMUNICACION LINGUISTICA (EDP)","100","100","4","0901","Primer Ciclo 2009",NA,"08001","01","28","01","1ra. convocatoria"
"01","CAMPUS CENTRAL","02","INGENIERÍA","08","LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS","000272","ESTRATEGIAS DE RAZONAMIENTO (EDP)","85","85","4","0901","Primer Ciclo 2009",NA,"08001","01","28","01","1ra. convocatoria"
"01","CAMPUS CENTRAL","02","INGENIERÍA","08","LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS","020641","INGENIERIA PRIMERO I","95","95","1","0901","Primer Ciclo 2009","INGENIERÍA PRIMERO (OTROS)","08001","01","09","01","1ra. convocatoria"
"01","CAMPUS CENTRAL","02","INGENIERÍA","08","LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS","020295","INTRODUCCIÓN A LA PROGRAMACIÓN","74","74","6","0901","Primer Ciclo 2009","QUIMICA (CIENCIAS BASICAS)","08001","01","08","01","1ra. convocatoria"
"01","CAMPUS CENTRAL","02","INGENIERÍA","08","LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS","020700","MATEMATICA I","60","60","6","0901","Primer Ciclo 2009","MATEMATICA (CIENCIAS BASICAS)","08001","01","08","01","1ra. convocatoria"
"01","CAMPUS CENTRAL","02","INGENIERÍA","08","LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS","020700","MATEMATICA I","77","77","6","0901","Primer Ciclo 2009","MATEMATICA (CIENCIAS BASICAS)","08001","01","08","02","2da. convocatoria"
"01","CAMPUS CENTRAL","02","INGENIERÍA","08","LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS","021000","QUIMICA I","67","67","5","0901","Primer Ciclo 2009","QUÍMICA (CIENCIAS BASICAS)","08001","01","08","01","1ra. convocatoria"
"01","CAMPUS CENTRAL","02","INGENIERÍA","08","LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS","020915","MATEMATICA DISCRETA I (07)","78","78","4","0902","Interciclo 2009","CIENCIAS DE LA COMPUTACIÓN (CIENCIAS DE INGENIERIA)","08001","01","02","01","1ra. convocatoria"
"01","CAMPUS CENTRAL","02","INGENIERÍA","08","LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS","020706","MATEMATICA II","67","67","4","0902","Interciclo 2009","MATEMÁTICA (CIENCIAS BASICAS)","08001","01","04","01","1ra. convocatoria"
"01","CAMPUS CENTRAL","02","INGENIERÍA","08","LICENCIATURA EN INGENIERÍA EN INFORMÁTICA Y SISTEMAS","020651","MATEMATICA DISCRETA II","61",NA,"4","0903","Segundo Ciclo 2009","CIENCIAS DE LA COMPUTACIÓN (CIENCIAS DE INGENIERIA)","08001","01","01","01","1ra. convocatoria"
